κομμωτήριο,"κομμωτήριο, το",,,
κομμωτής,"κομμωτής/-τρια, ο/η",,,
κοντά,κοντά,,,
κοντός,"κοντός, -ή, -ό",,,
κοπέλα,"κοπέλα, η",,,
Κορέα,"Κορέα, η",,,
Κορεάτης,"Κορεάτης, -ισσα",,,
κορεατικός,"κορεατικός, -ή, -ό",,,
κόρη,"κόρη, η",,,
κορίτσι,"κορίτσι, το",,,
κορνίζα,"κορνίζα, η",,,
κορόιδο,"κορόιδο, το",,,
κόσμος,"κόσμος, ο",,,
κοστούμι,"κοστούμι, το",,,
κοτόπουλο,"κοτόπουλο/κότα, το/η",,,
κουβέρτα,"κουβέρτα, η",,,
κουδούνι,"κουδούνι, το",,,
κουζίνα,"κουζίνα, η",,,
κουζίνα κουνέλι,"κουζίνα, η κουνέλι, το",,,
κουτί,"κουτί, το",,,
κρανίο,"κρανίο, το",,,
κρασί,"κρασί, το",,,
κρατάω,"κρατάω, -ώ",,,
κρέας,"κρέας, το",,,
κρεβάτι,"κρεβάτι, το",,,
κρεμμύδι,"κρεμμύδι, το",,,
κρεοπωλείο,"κρεοπωλείο, το",,,
κρεοπώλης,"κρεοπώλης, ο",,,
Κρήτη,Κρήτη,,,
κρίμα!,κρίμα!,,,
κρίνω,κρίνω,,,
Κροατία,Κροατία,,,
κρύβω,κρύβω,,,
κρυμμένος,"κρυμμένος, -η, -ο",,,
κρύος,"κρύος, -α, -ο",,,
κρυπτόλεξο,"κρυπτόλεξο, το",,,
κύκλος,"κύκλος, ο",,,
κυκλώνω,κυκλώνω,,,
κυρία,"κυρία, η",,,
Κυριακή,"Κυριακή, η",,,
κύριος,"κύριος, ο",,,
λαβύρινθος,"λαβύρινθος, ο",,,
λαγός,"λαγός, ο",,,
λάδι,"λάδι, το",,,
λάθος,"λάθος, το",,,
λαϊκή (αγορά),"λαϊκή (αγορά), η",,,
λαχανικά,"λαχανικά, τα",,,
λάχανο,"λάχανο, το",,,
λείπω,λείπω,,,
λεμονάδα,"λεμονάδα, η",,,
λεμόνι,"λεμόνι, το",,,
λέξη,"λέξη, η",,,
λεξικό,"λεξικό, το",,,
λεξιλόγιο,"λεξιλόγιο, το",,,
λεπτό,"λεπτό, το",,,
λεπτός,"λεπτός, -ή, -ό",,,
λευκός,"λευκός, -ή, -ό",,,
λέω,λέω,,,
λεωφορείο,"λεωφορείο, το",,,
λιακάδα,"λιακάδα, η",,,
λίγοι,"λίγοι, -ες, -α",,,
λίγος,"λίγος, -η, -ο",,,
λιμάνι,"λιμάνι, το",,,
λίμνη,"λίμνη, η",,,
λιπαρά,"λιπαρά, τα",,,
λίστα,"λίστα, η",,,
λογαριασμός,"λογαριασμός, ο",,,
λόγος,"λόγος, ο",,,
Λονδίνο,"Λονδίνο, το",,,
λουλούδι,"λουλούδι, το",,,
Λουξεμβούργο,"Λουξεμβούργο, το",,,
Λύκειο,"Λύκειο, το",,,
λύκος,"λύκος, ο",,,
λύνω,λύνω,,,
λυπάμαι,λυπάμαι,,,
λύπη,"λύπη, η",,,
λυπημένος,"λυπημένος, -η, -ο",,,
μαγαζί,"μαγαζί, το",,,
μάγειρας,"μάγειρας/-ισσα, ο/η",,,
μαγειρεύω,μαγειρεύω,,,
μαγικός,"μαγικός, -ή, -ό",,,
μαγιό,"μαγιό, το",,,
μαζεύω,μαζεύω,,,
μαζί,μαζί,,,
μαθαίνω,μαθαίνω,,,
μάθημα,"μάθημα, το",,,
μαθήματα για το σπίτι,μαθήματα για το σπίτι,,,
Μαθηματικά,Μαθηματικά,,,
μαθητής,"μαθητής/-τρια, ο/η",,,
Μάιος,"Μάιος, ο",,,
μακαρόνια,μακαρόνια,,,
μακριά,μακριά,,,
μακρύς,"μακρύς́, -ύ",,,
μαλλιά,"μαλλιά, τα",,,
μάλλον,μάλλον,,,
μανάβης,"μανάβης, ο",,,
μανάβικο,"μανάβικο, το",,,
μαρούλι,"μαρούλι, το",,,
Μάρτιος,"Μάρτιος, ο",,,
μάτι,"μάτι, το",,,
μαύρος,"μαύρος, -η, -ο",,,
μαχαίρι,"μαχαίρι, το",,,
με,με,,,
μεγάλος,"μεγάλος, -η, -ο",,,
μέγεθος,"μέγεθος, το",,,
μεθαύριο,μεθαύριο,,,
μελαχρινός,"μελαχρινός, -ή, -ό",,,
μελετάω,"μελετάω, -ώ",,,
μέλη του σώματος,"μέλη του σώματος, τα",,,
μέλι,"μέλι, το",,,
μελιτζάνα,"μελιτζάνα, η",,,
μένω,μένω,,,
μέρα,"μέρα, η",,,
μερικοί,"μερικοί, -ές, -ά",,,
μέρος,"μέρος, το",,,
μέσα,μέσα (μένω μέσα στο σπίτι),,,
μέσασε,μέσασε,,,
μέσα μεταφοράς,"μέσα μεταφοράς, τα",,,
μέση,"μέση, η",,,
μεσημέρι,"μεσημέρι, το",,,
μεσίτης,"μεσίτης, ο",,,
μέσο,"μέσο, το",,,
μετά,μετά,,,
μεταφράζω,μεταφράζω,,,
μετράω,"μετράω, -ώ",,,
μετρητά,"μετρητά, τα",,,
μέτρο,"μέτρο, το",,,
μετρό,"μετρό, το",,,
μέχρι,μέχρι,,,
μηδέν,"μηδέν, το",,,
μηλιά,"μηλιά, η",,,
μήλο,"μήλο, το",,,
μήνας,"μήνας, ο",,,
μήνυμα,"μήνυμα, το",,,
μητέρα,"μητέρα/μαμά, η",,,
μηχανή,"μηχανή, η",,,
μικρός,"μικρός, -ή, -ό",,,
μιλάω,"μιλάω, -ώ",,,
μισθός,"μισθός, ο",,,
μισός,"μισός, -ή, -ό",,,
μνήμη,"μνήμη, η",,,
μοβ,μοβ,,,
μοιάζω,μοιάζω,,,
μοιράζω,μοιράζω,,,
μόλις,μόλις,,,
μολύβι,"μολύβι, το",,,
μόνιμα,μόνιμα,,,
μόνιμος,"μόνιμος, -η, -ο",,,
μονοκατοικία,"μονοκατοικία, η",,,
μονόκλινος,"μονόκλινος, -η, -ο",,,
μόνος,"μόνος, -η, -ο",,,
μονός,"μονός, -ή, -ό",,,
μοντέρνος,"μοντέρνος, -α, -ο",,,
Μόσχα,"Μόσχα, η",,,
μουσείο,"μουσείο, το",,,
μουσική,"μουσική, η",,,
μουσικός,"μουσικός, -ή, -ό",,,
μπαίνω,μπαίνω,,,
μπακάλης,"μπακάλης, ο",,,
μπάλα,"μπάλα, η",,,
μπαλέτο,"μπαλέτο, το",,,
μπαλκόνι,"μπαλκόνι, το",,,
μπαμπάς,"μπαμπάς, ο",,,
μπανάνα,"μπανάνα, η",,,
μπανιέρα,"μπανιέρα, η",,,
μπάνιο,"μπάνιο, το",,,
κάνω μπάνιο,κάνω μπάνιο,,,
μπαρ,"μπαρ, το",,,
μπάσκετ,"μπάσκετ, το",,,
μπεζ,μπεζ,,,
μπίρα,"μπίρα, η",,,
μπιφτέκι,"μπιφτέκι, το",,,
μπλε,μπλε,,,
μπλούζα,"μπλούζα, η",,,
μπορώ,μπορώ,,,
μπουκάλι,"μπουκάλι, το",,,
μπουφάν,"μπουφάν, το",,,
Μπράβο!,Μπράβο!,,,
μπριζόλα,"μπριζόλα, η",,,
μπρόκολο,"μπρόκολο, το",,,
μπροστά,μπροστά,,,
μυαλό,"μυαλό, το",,,
Μύκονος,Μύκονος,,,
μυρίζω,μυρίζω,,,
μύτη,"μύτη, η",,,
μωρό,"μωρό, το",,,
ναι,"Ν,ν ναι",,,
νέος,"νέος, -α, -ο",,,
νερό,"νερό, το",,,
νησί,"νησί, το",,,
νικητής,"νικητής/-τρια, ο/η",,,
νιώθω,νιώθω,,,
Νοέμβριος,"Νοέμβριος, ο",,,
νόημα,"νόημα, το",,,
νοικιάζω,νοικιάζω,,,
νομίζω,νομίζω,,,
Νορβηγία,"Νορβηγία, η",,,
Νορβηγός,"Νορβηγός, -ίδα",,,
νορβηγικός,"νορβηγικός, -ή, -ό",,,
νοσοκομείο,"νοσοκομείο, το",,,
νοσοκόμος,"νοσοκόμος/-α, ο/η",,,
νόστιμος,"νόστιμος, -η, -ο",,,
νότα,"νότα, η",,,
νούμερο,"νούμερο, το",,,
Ντουμπάι,Ντουμπάι,,,
νταντά,"νταντά, η",,,
ντομάτα,"ντομάτα, η",,,
ντόνατ,"ντόνατ, το",,,
ντουλάπα,"ντουλάπα, η",,,
ντουλάπι,"ντουλάπι, το",,,
ντραμς,"ντραμς, τα",,,
ντύνομαι,ντύνομαι,,,
νυφικό,"νυφικό, το",,,
νύχτα,"νύχτα, η",,,
νωρίς,νωρίς,,,
ξάδερφος,"ξάδερφος/-η, ο/η",,,
ξανά,ξανά,,,
ξανθός,"ξανθός, -ή, -ό",,,
ξεκινάω,"ξεκινάω, -ώ",,,
ξενοδοχείο,"ξενοδοχείο, το",,,
ξενυχτάω,"ξενυχτάω, -ώ",,,
ξενώνας,"ξενώνας, ο",,,
ξέρω,ξέρω,,,
ξεφεύγω,ξεφεύγω,,,
ξεχνάω,"ξεχνάω, -ώ",,,
ξεχωριστά,ξεχωριστά,,,
ξοδεύω,ξοδεύω,,,
ξύδι,"ξύδι, το",,,
ξύλο,"ξύλο, το",,,
ξυπνάω,"ξυπνάω, -ώ",,,
ξύστρα,"ξύστρα, η",,,
ογδόντα,ογδόντα,,,
όγδοος,"όγδοος, -η, -ο",,,
οδηγός,"οδηγός, ο/η",,,
οδηγώ,οδηγώ,,,
οδοντογλυφίδα,"οδοντογλυφίδα, η",,,
οδός,"οδός, η",,,
οικογένεια,"οικογένεια, η",,,
οικογενειακό δέντρο,"οικογενειακό δέντρο, το",,,
οικοδομή,"οικοδομή, η",,,
οκτώχτώ,"οκτώ, οχτώ",,,
Οκτώβριος,"Οκτώβριος, ο",,,
Ολλανδία,"Ολλανδία, η",,,
Ολλανδός́,"Ολλανδός, -ή",,,
ολλανδικός,"ολλανδικός, -ή, -ό",,,
όλοι,"όλοι, -ες, -α",,,
Όλυμπος,"Όλυμπος, o",,,
ομάδα,"ομάδα, η",,,
όμοιος,"όμοιος, -α, -ο",,,
ομοιότητα,"ομοιότητα, η",,,
όμορφος,"όμορφος, -η, -ο",,,
ομπρέλα,"ομπρέλα, η",,,
όμως,όμως,,,
όνειρο,"όνειρο, το",,,
όνομα,"όνομα, το",,,
όπερα,"όπερα, η",,,
οποίος,"οποίος, -α, -ο",,,
όποιος,"όποιος, -α, -ο",,,
οποιοσδήποτε,οποιοσδήποτε,,,
όποτε,όποτε,,,
όπου,όπου,,,
όπως,όπως,,,
ορθογώνιο,ορθογώνιο,,,
Ορίστε!,Ορίστε!,,,
όροφος,"όροφος, ο",,,
όταν,όταν,,,
Ουγγαρία,"Ουγγαρία, η",,,
ούζο,"ούζο, το",,,
Ουκρανία,"Ουκρανία, η",,,
ουρανός,"ουρανός, ο",,,
όχι,όχι,,,
οχτακόσιοι,"οχτακόσιοι/οκτακόσιοι, -ες, -α",,,
πάγκος,"πάγκος, ο",,,
παγωτό,"παγωτό, το",,,
παζλ,"παζλ, το",,,
παθολόγος,"παθολόγος, ο/η",,,
παιδί,"παιδί, το",,,
παιδιά,"παιδιά, τα",,,
παιδίατρος,"παιδίατρος, ο/η",,,
παίζω,παίζω,,,
παίρνω,παίρνω,,,
παιχνίδι,"παιχνίδι, το",,,
πακέτο,"πακέτο, το",,,
Πακιστάν,"Πακιστάν, το",,,
πάλι,πάλι,,,
παλιός́́,"παλιός, -ά, -ό",,,
παλτό,"παλτό, το",,,
Παναγία,"Παναγία, η",,,
Παναμάς,"Παναμάς, ο",,,
πανεπιστήμιο,"πανεπιστήμιο, το",,,
πάντα,πάντα,,,
παντελόνι,"παντελόνι, το",,,
παντζάρι,"παντζάρι, το",,,
παντομίμα,"παντομίμα, η",,,
παντόφλα,"παντόφλα, η",,,
παντρεύομαι,παντρεύομαι,,,
πάνω,πάνω,,,
πάνω σε,πάνω σε,,,
παπούτσι,"παπούτσι, το",,,
παππούς,"παππούς, ο",,,
παραγγελία,"παραγγελία, η",,,
παραγγέλνω,παραγγέλνω,,,
παράδειγμα,"παράδειγμα, το",,,
παραδοσιακός,"παραδοσιακός, -ή, -ό",,,
παράθυρο,"παράθυρο, το",,,
παρακαλώ,παρακαλώ,,,
παρακαλώ!,παρακαλώ!,,,
παρακάτω,παρακάτω,,,
παρακολουθώ,παρακολουθώ,,,
παραλία,"παραλία, η",,,
παραμύθι,"παραμύθι, το",,,
παραπάνω,παραπάνω / πιο πάνω,,,
περισσότερο,παραπάνω / περισσότερο,,,
Παρασκευή,"Παρασκευή, η",,,
παρατηρώ,παρατηρώ,,,
Παρίσι,"Παρίσι, το",,,
πάρκιγκ,"πάρκιγκ, το",,,
πάρκο,"πάρκο, το",,,
παρουσιάζω,παρουσιάζω,,,
πάρτι,"πάρτι, το",,,
Πάσχα,"Πάσχα, το",,,
πατάτα,"πατάτα, η",,,
πατατάκια,"πατατάκια, τα",,,
πατέρας,"πατέρας, ο",,,
Παύλος,"Παύλος, ο",,,
πεζοδρόμιο,"πεζοδρόμιο, το",,,
πεινάω,πεινάω,,,
πελάτης,"πελάτης/-ισσα, ο/η",,,
Πέμπτη,"Πέμπτη, η",,,
πέμπτος,"πέμπτος, -η, -ο",,,
πενήντα,πενήντα,,,
πεντακόσιοι,"πεντακόσιοι, -ες, -α",,,
πέντε,πέντε,,,
πεντέμισι,πεντέμισι,,,
πεπόνι,"πεπόνι, το",,,
περιβάλλον,"περιβάλλον, το",,,
περιγράφω,περιγράφω,,,
περιμένω,περιμένω,,,
περιοδικό,"περιοδικό, το",,,
περιοχή,"περιοχή, η",,,
περίπτερο,"περίπτερο, το",,,
περνάω,"περνάω, -ώ",,,
περνάω καλά,περνάω καλά,,,
περπατάω,"περπατάω, -ώ",,,
πέρσι,πέρσι/πέρυσι,,,
πετρέλαιο,"πετρέλαιο, το",,,
Πέτρος,"Πέτρος, ο",,,
Πετρούπολη,"Πετρούπολη, η",,,
πετσέτα,"πετσέτα, η",,,
πέφτω,πέφτω,,,
πηγαίνω,πηγαίνω,,,
πια,πια,,,
πιάνο,"πιάνο, το",,,
πιάνω,πιάνω,,,
πιάτο,"πιάτο, το",,,
πιθανός,"πιθανός, -ή, -ό",,,
πιθανώς,πιθανώς,,,
πίνακας,"πίνακας, o",,,
πίνω,πίνω,,,
πιο,πιο,,,
πιπέρι,"πιπέρι, το",,,
πιπεριά,"πιπεριά, η",,,
πιρούνι,"πιρούνι, το",,,
πισίνα,"πισίνα, η",,,
πιστεύω,πιστεύω,,,
πιστωτική κάρτα,"πιστωτική κάρτα, η",,,
πίσω,πίσω,,,
πιτζάμεςι,"πιτζάμες, οι",,,
πίτσα,"πίτσα, η",,,
πλάι,πλάι,,,
πλατεία,"πλατεία, η",,,
πλένω,πλένω,,,
πληθυντικός,"πληθυντικός (αριθμός), ο",,,
πληροφορία,"πληροφορία/-ες, η/οι",,,
πληρώνω,πληρώνω,,,
πλοίο,"πλοίο, το",,,
πλυντήριο,"πλυντήριο, το",,,
ποδήλατο,"ποδήλατο, το",,,
πόδι,"πόδι/πόδια, το/τα",,,
ποδόσφαιρο,"ποδόσφαιρο, το",,,
ποιανού́ς,"ποιανού, -ής",,,
τίνος] ποιος,"τίνος] ποιος, -α, -ο",,,
ποιος,"ποιος, -α, -ο",,,
πόλη,"πόλη, η",,,
πολλοί,"πολλοί, -ές, -ά",,,
πολύ,πολύ,,,
πολυθρόνα,"πολυθρόνα, η",,,
πολυκατάστημα,"πολυκατάστημα, το",,,
πολυκατοικία,"πολυκατοικία, η",,,
πολύς,"πολύς, πολλή, πολύ",,,
πονάω,"πονάω, -ώ",,,
πόνος,"πόνος, ο",,,
πόρτα,"πόρτα, η",,,
Πορτογαλία,"Πορτογαλία, η",,,
Πορτογάλος,"Πορτογάλος, -ίδα",,,
πορτογαλικός,"πορτογαλικός, -ή, -ό",,,
πορτοκαλάδα,"πορτοκαλάδα, η",,,
πορτοκαλής́,"πορτοκαλής́, -ί",,,
πορτοκάλι,"πορτοκάλι, το",,,
πορτοκαλιά,"πορτοκαλιά, η",,,
πορτοφόλι,"πορτοφόλι, το",,,
πόσοι,"πόσοι, -ες, -α",,,
πόσος,"πόσος, -η, -ο",,,
ποτέ,ποτέ,,,
πότε,πότε,,,
ποτήρι,"ποτήρι, το",,,
ποτίζω,ποτίζω,,,
ποτό,"ποτό, το",,,
που,που,,,
πού,πού,,,
πουκάμισο,"πουκάμισο, το",,,
πουλάω,πουλάω,,,
πουλί,"πουλί, το",,,
πράγμα,"πράγμα, το",,,
πραγματικότητα,"πραγματικότητα, η",,,
πράσινο,πράσινο,,,
πρέπει,πρέπει,,,
πριν (από),πριν (από),,,
πρόβλημα,"πρόβλημα, το",,,
πρόγραμμα,"πρόγραμμα, το",,,
προετοιμάζω,προετοιμάζω,,,
προετοιμασία,"προετοιμασία, η",,,
προηγούμενος,"προηγούμενος, -η, -ο",,,
προϊόν,"προϊόν, το",,,
προορισμός,"προορισμός, ο",,,
προς,προς,,,
προσεκτικά,προσεκτικά,,,
προσέχω,προσέχω,,,
προσκαλώ,προσκαλώ,,,
πρόσκληση,"πρόσκληση, η",,,
προσοχή,"προσοχή, η",,,
προσπαθώ,προσπαθώ,,,
προσφέρω,προσφέρω,,,
πρόσωπο,"πρόσωπο, το",,,
πρόταση,"πρόταση, η",,,
προτείνω,προτείνω,,,
προτιμώ,προτιμώ,,,
προφέρω,προφέρω,,,
προφορά,"προφορά, η",,,
πρωί,"πρωί, το",,,
πρωινό,"πρωινό, το",,,
πρώτα,πρώτα,,,
Πρωτομαγιά,"Πρωτομαγιά, η",,,
πρώτος,"πρώτος, -η, -ο",,,
Πρωτοχρονιά,"Πρωτοχρονιά, η",,,
πύργος,"πύργος, ο",,,
πυρετός,"πυρετός, ο",,,
